id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID059490,12.971942,77.6579649,"1st Cross Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL52508,SCOOTER,,"[""NO PARKING""]",[113],2024-02-20 00:20:46+00,,2024-02-21 04:34:45.516078+00,FKDEV01326,FKUSR01262,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID073003,12.9642102,77.6414367,"Domlur Inner Ring Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL63535,CAR,,"[""NO PARKING""]",[113],2024-02-26 06:56:46+00,,2024-02-26 07:13:39.886737+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,,,,
FKID266566,12.9785383,77.64225,"Chinmaya Mission Hospital Road, BM Sri Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL211091,SCOOTER,,"[""NO PARKING""]",[113],2024-01-16 01:39:46+00,,2024-01-16 01:44:00.429717+00,FKDEV00895,FKUSR00860,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL211091,SCOOTER,approved,2024-01-18 03:36:54.91+00
FKID159458,12.9604645,77.6493823,"1st Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL132355,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-16 20:24:46+00,,2023-11-16 20:25:32.547052+00,FKDEV01415,FKUSR01346,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL132355,MOTOR CYCLE,rejected,2023-11-16 20:39:27.22+00
FKID082631,12.9782405,77.6382534,"Chinmaya Mission Hospital Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL71286,CAR,,"[""NO PARKING""]",[113],2024-03-01 22:17:46+00,,2024-03-01 22:26:05.807073+00,FKDEV01130,FKUSR01078,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID214866,12.9690331,77.647698,"Sir CV Raman Hospital Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL174565,SCOOTER,,"[""NO PARKING""]",[113],2023-12-31 07:20:46+00,,2023-12-31 07:35:51.919283+00,FKDEV01625,FKUSR01876,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL174565,SCOOTER,approved,2024-01-01 00:47:06.354+00
FKID291144,12.9776233,77.63898,"9th A Main Road, Stage 3, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL132395,SCOOTER,,"[""NO PARKING""]",[113],2023-11-28 21:04:46+00,,2023-11-28 21:15:20.120607+00,FKDEV01130,FKUSR01078,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL132395,MOTOR CYCLE,approved,2023-11-30 03:27:59.775+00
FKID230035,12.959555,77.6458048,"Golf Avenue Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL88745,MAXI-CAB,,"[""NO PARKING""]",[113],2024-01-08 21:51:46+00,,2024-01-08 21:54:56.758065+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL88745,MAXI-CAB,processing,2024-01-09 10:46:56.864+00
FKID106744,12.960141,77.6453933,"Old Airport Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL38395,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-14 02:30:46+00,,2024-03-14 23:12:15.14759+00,FKDEV00054,FKUSR00054,4.0,Jeevanbheemanagar,True,No Junction,,2024-04-01 17:42:28.378314+00,FKN00GL38395,PASSENGER AUTO,rejected,2024-04-12 04:39:42.825+00
FKID048367,12.9586267,77.6495567,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL43273,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-17 20:43:46+00,,2024-02-17 20:52:37.352286+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID178928,12.9596605,77.6491306,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL147571,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-12-12 02:36:46+00,,2023-12-12 02:50:20.185804+00,FKDEV00706,FKUSR00680,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL147571,PASSENGER AUTO,approved,2023-12-12 22:30:23.739+00
FKID263325,12.9716389,77.6580199,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL82869,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-09 01:01:46+00,,2024-03-09 01:03:51.831512+00,FKDEV01625,FKUSR01876,4.0,Jeevanbheemanagar,True,No Junction,,2024-03-25 23:18:16.787381+00,,,,
FKID198397,12.971724,77.6581042,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL162288,SCOOTER,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-12-19 23:02:46+00,,2023-12-19 23:37:55.379055+00,FKDEV00499,FKUSR00490,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL162288,SCOOTER,rejected,2023-12-22 03:04:04.363+00
FKID159384,12.9521533,77.6524033,"Wind Tunnel Road, Golf View Campus, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",FKN00GL132293,PASSENGER AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2023-11-14 22:59:46+00,,2023-11-16 02:17:36.053097+00,FKDEV00051,FKUSR00051,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL132293,PASSENGER AUTO,approved,2023-11-17 00:24:11.63+00
FKID209284,12.9587532,77.6497345,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL170361,SCOOTER,,"[""NO PARKING""]",[113],2024-03-23 03:39:46+00,,2024-03-23 08:01:46.463121+00,FKDEV00718,FKUSR00691,4.0,Jeevanbheemanagar,True,No Junction,,2024-04-10 02:29:18.641958+00,,,,
FKID232878,12.9700217,77.638195,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL187604,CAR,,"[""NO PARKING""]",[113],2024-01-07 02:00:46+00,,2024-01-07 04:01:39.340785+00,FKDEV01005,FKUSR00964,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL187604,CAR,approved,2024-01-07 23:53:02.714+00
FKID251927,12.9717474,77.6581941,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL200969,CAR,,"[""NO PARKING""]",[113],2024-01-17 03:23:46+00,,2024-01-17 19:20:19.58979+00,FKDEV00895,FKUSR00860,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL200969,CAR,approved,2024-01-17 22:15:59.564+00
FKID095838,12.9642305,77.6396248,"Indiranagar Double Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",FKN00GL81766,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-04-08 00:46:46+00,,2024-04-08 00:50:18.518977+00,FKDEV00712,FKUSR00685,4.0,Jeevanbheemanagar,False,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,,,,
FKID143794,12.9704895,77.6473617,"11th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL119779,CAR,,"[""NO PARKING""]",[113],2023-12-06 05:33:46+00,,2023-12-06 05:38:56.970883+00,FKDEV01009,FKUSR00968,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL119779,CAR,rejected,2023-12-06 23:18:15.504+00
FKID012707,12.9594777,77.6554163,"Nanja Raja Reddy Colony Main Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",FKN00GL11988,SCOOTER,,"[""NO PARKING""]",[113],2024-02-04 03:13:46+00,,2024-02-04 03:35:03.247906+00,FKDEV01130,FKUSR01078,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID232640,12.9640324,77.6413665,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",FKN00GL187433,CAR,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-01-07 03:02:46+00,,2024-01-07 03:18:47.709847+00,FKDEV01009,FKUSR00968,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,FKN00GL187433,CAR,approved,2024-01-07 23:32:26.182+00
FKID235408,12.9572342,77.6433971,"2nd Main Road, Buildafina Golf View Apartment East Wing, Amar Jyothi Layout, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",FKN00GL189343,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-02 22:03:46+00,,2024-01-02 22:16:48.979876+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL189343,PASSENGER AUTO,created1,2024-01-08 05:24:47.686+00
FKID038634,12.9600736,77.6454283,"Old Airport Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL35047,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-12 21:40:46+00,,2024-02-12 21:44:39.54963+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID141741,12.9637144,77.6416083,"Domlur Inner Ring Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL118096,CAR,,"[""NO PARKING""]",[113],2024-03-05 04:37:46+00,,2024-03-05 04:56:28.69856+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,,,,
FKID096407,12.9782819,77.6400705,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL82236,MOTOR CYCLE,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[107,112,113]",2024-03-08 04:13:46+00,,2024-03-08 04:24:13.145432+00,FKDEV01084,FKUSR01034,4.0,Jeevanbheemanagar,True,No Junction,,2024-03-25 02:17:17.91297+00,,,,
FKID282001,12.9586295,77.64953,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL221754,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-14 05:10:46+00,,2023-12-14 06:30:26.638833+00,FKDEV00718,FKUSR00691,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL221754,MOTOR CYCLE,rejected,2023-12-14 20:22:34.861+00
FKID225825,12.9700472,77.6387043,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL182505,LGV,,"[""NO PARKING""]",[113],2024-01-05 23:41:46+00,,2024-01-06 00:11:32.614025+00,FKDEV02519,FKUSR01436,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL182505,LGV,approved,2024-01-06 23:48:14.47+00
FKID126785,12.9792122,77.6379206,"12th Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL105874,CAR,,"[""NO PARKING""]",[113],2024-01-05 23:00:46+00,,2024-01-06 23:06:45.214148+00,FKDEV01005,FKUSR00964,4.0,Jeevanbheemanagar,False,No Junction,,,,,,
FKID247843,12.9717195,77.6581365,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL198193,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-17 23:22:46+00,,2024-01-17 23:36:18.479908+00,FKDEV00895,FKUSR00860,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL198193,PASSENGER AUTO,rejected,2024-01-19 00:55:23.509+00
FKID146612,12.9597482,77.6489005,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL122131,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-12-06 03:31:46+00,,2023-12-06 03:57:36.154923+00,FKDEV01534,FKUSR01455,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL122131,PASSENGER AUTO,approved,2023-12-06 22:31:34.103+00
FKID059243,12.9704282,77.644569,"12th Main Road, Old Thippasandra, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL52318,CAR,,"[""NO PARKING""]",[113],2024-02-17 07:58:46+00,,2024-02-17 09:04:06.190088+00,FKDEV00512,FKUSR00501,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID055970,12.9596118,77.645877,"Golf Avenue Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL49568,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-20 02:11:46+00,,2024-02-20 02:23:36.196075+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID072375,12.9685899,77.6495183,"Jeevan Bhima Nagar Main Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL52172,CAR,,"[""NO PARKING""]",[113],2024-04-06 01:22:46+00,,2024-04-06 01:40:01.437874+00,FKDEV01961,FKUSR01827,4.0,Jeevanbheemanagar,False,No Junction,,,,,,
FKID182919,12.9642817,77.6414717,"Domlur Inner Ring Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL150520,CAR,,"[""NO PARKING""]",[113],2023-12-12 04:37:46+00,,2023-12-12 04:59:27.112313+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,FKN00GL150520,LORRY/GOODS VEHICLE,approved,2023-12-13 22:40:35.574+00
FKID287972,12.9720499,77.6578311,"1st Cross Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL225972,CAR,,"[""NO PARKING""]",[113],2023-12-26 05:14:46+00,,2023-12-26 05:15:57.708276+00,FKDEV00588,FKUSR00572,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL225972,CAR,approved,2023-12-26 22:48:03.62+00
FKID023624,12.9595427,77.6487566,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL8954,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""NO PARKING"",""WRONG PARKING""]","[107,113,112]",2024-02-06 06:22:46+00,,2024-02-06 06:25:43.354316+00,FKDEV01084,FKUSR01034,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID147029,12.9704895,77.6473617,"Sir CV Raman Hospital Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL106012,OTHERS,,"[""NO PARKING""]",[113],2023-12-06 05:33:46+00,,2023-12-06 05:41:15.480007+00,FKDEV01009,FKUSR00968,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL106012,OTHERS,approved,2023-12-06 23:15:43.765+00
FKID186929,12.9702305,77.6406373,"12th Main Road, Sony World Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL153581,CAR,,"[""NO PARKING""]",[113],2023-12-15 22:35:46+00,,2023-12-15 22:51:34.333773+00,FKDEV01384,FKUSR01318,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL153581,CAR,approved,2023-12-16 23:39:15.124+00
FKID128299,12.9716492,77.6580698,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL54512,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-26 20:23:46+00,,2024-03-26 20:26:14.486889+00,FKDEV02564,FKUSR02290,4.0,Jeevanbheemanagar,True,No Junction,,2024-04-12 22:28:45.659601+00,,,,
FKID025680,12.9693388,77.6414337,"Domlur Inner Ring Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL23724,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-07 01:38:46+00,,2024-02-07 01:49:33.035088+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID180233,12.9718282,77.6583933,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL148573,SCOOTER,,"[""NO PARKING""]",[113],2023-12-13 23:14:46+00,,2023-12-13 23:21:16.633011+00,FKDEV01326,FKUSR01262,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL148573,SCOOTER,approved,2023-12-15 07:06:34.449+00
FKID257347,12.970446,77.6450667,"12th Main Road, Old Thippasandra, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL204700,CAR,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-01-21 07:13:46+00,,2024-01-21 07:22:43.808395+00,FKDEV00712,FKUSR00685,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL204700,CAR,rejected,2024-01-22 22:27:35.28+00
FKID126336,12.9602081,77.6445187,"Old Airport Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL91248,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-02 03:58:46+00,,2024-01-02 05:29:09.35+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,False,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,,,,
FKID159383,12.95205,77.65236,"Wind Tunnel Road, Golf View Campus, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",FKN00GL132292,MAXI-CAB,,"[""WRONG PARKING""]",[112],2023-11-14 22:59:46+00,,2023-11-16 02:17:35.41219+00,FKDEV00051,FKUSR00051,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL132292,MAXI-CAB,approved,2023-11-17 00:24:16.302+00
FKID286021,12.9687435,77.6415454,"Domlur Inner Ring Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL224560,CAR,,"[""NO PARKING""]",[113],2023-12-24 07:59:46+00,,2023-12-24 08:29:28.29742+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL224560,CAR,approved,2023-12-24 20:20:53.995+00
FKID172077,12.9681583,77.648004,"Kodihalli Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL142161,CAR,,"[""NO PARKING""]",[113],2023-12-09 04:45:46+00,,2023-12-09 17:37:31.539289+00,FKDEV00512,FKUSR00501,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL142161,CAR,approved,2023-12-10 00:43:49.037+00
FKID007124,12.9717418,77.6580535,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL6855,SCOOTER,,"[""NO PARKING""]",[113],2024-02-02 19:50:46+00,,2024-02-02 19:55:30.779509+00,FKDEV00895,FKUSR00860,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID143341,12.971723,77.6583564,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL119405,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-05 06:28:46+00,,2024-03-05 21:05:24.454954+00,FKDEV00712,FKUSR00685,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID269782,12.9776017,77.6391233,"9th A Main Road, Stage 3, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL71255,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-25 21:06:46+00,,2024-03-25 21:33:11.697708+00,FKDEV01130,FKUSR01078,4.0,Jeevanbheemanagar,True,No Junction,,2024-04-12 01:14:25.372023+00,,,,
FKID051064,12.9758536,77.6468603,"Sir CV Raman Hospital Road, BSNL Telecom Officer Quarters, HAL Stage 3, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL45553,CAR,,"[""NO PARKING""]",[113],2024-02-11 01:29:46+00,,2024-02-11 01:48:11.667035+00,FKDEV01384,FKUSR01318,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID074847,12.9634189,77.6416665,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",FKN00GL65030,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-27 02:20:46+00,,2024-02-27 02:38:57.275417+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,,,,
FKID146558,12.9710554,77.6472632,"Sir CV Raman Hospital Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL122084,OTHERS,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-12-06 04:40:46+00,,2023-12-06 04:47:40.764622+00,FKDEV01009,FKUSR00968,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL122084,OTHERS,approved,2023-12-06 21:49:56.09+00
FKID224275,12.9601888,77.6464173,"Old Airport Road, Prestige Leela Residency, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL181337,SCOOTER,,"[""NO PARKING""]",[113],2024-01-06 02:09:46+00,,2024-01-06 02:35:30.460147+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL181337,SCOOTER,approved,2024-01-06 22:23:50.716+00
FKID076763,12.9720945,77.6579029,"1st Cross Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL66586,CAR,,"[""NO PARKING""]",[113],2024-02-19 22:39:46+00,,2024-02-21 04:37:44.140698+00,FKDEV01326,FKUSR01262,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID058641,12.9575711,77.6415149,"Domlur Inner Ring Road, Ganapathy Colony, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",FKN00GL51822,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-17 04:52:46+00,,2024-02-17 04:54:54.549011+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,BTP146 - Domlur Water Tank,,,,,,
FKID201051,12.9717192,77.6580577,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL164245,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-12-19 23:01:46+00,,2023-12-19 23:10:55.635483+00,FKDEV00718,FKUSR00691,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL164245,PASSENGER AUTO,rejected,2023-12-24 05:41:20.848+00
FKID111558,12.9602483,77.64421,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL93799,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-18 21:49:46+00,,2024-03-18 22:46:28.955977+00,FKDEV00085,FKUSR00085,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,2024-04-06 00:47:12.415753+00,,,,
FKID196047,12.9717746,77.6581171,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL150685,SCOOTER,,"[""NO PARKING""]",[113],2023-12-19 02:32:46+00,,2023-12-19 02:34:59.540095+00,FKDEV00499,FKUSR00490,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL150685,SCOOTER,approved,2023-12-21 00:47:36.284+00
FKID290388,12.9594624,77.6519288,"Old Airport Road, Golden Enclave, Rustam Bagh, Bengaluru, Karnataka. Pin-560017 (India)",FKN00GL227642,CAR,,"[""PARKING ON FOOTPATH"",""NO PARKING""]","[105,113]",2023-11-27 23:28:46+00,,2023-11-27 23:47:44.927784+00,FKDEV02242,FKUSR02053,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL227642,CAR,rejected,2023-11-29 00:01:46.364+00
FKID133439,12.9705048,77.6467116,"Jeevan Bhima Nagar Main Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL111237,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2023-12-02 00:55:46+00,,2023-12-02 00:59:48.929251+00,FKDEV00712,FKUSR00685,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL111237,CAR,approved,2023-12-02 22:53:11.053+00
FKID150174,12.9716613,77.6584025,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL125016,SCOOTER,,"[""NO PARKING""]",[113],2023-12-07 00:52:46+00,,2023-12-07 00:57:52.710939+00,FKDEV01271,FKUSR01214,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL125016,SCOOTER,approved,2023-12-07 23:46:52.605+00
FKID013005,12.9703414,77.646884,"12th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL12277,CAR,,"[""NO PARKING""]",[113],2024-03-16 04:07:46+00,,2024-03-16 04:23:07.049484+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,No Junction,,2024-04-03 00:01:12.246268+00,FKN00GL12277,CAR,approved,2024-04-17 03:10:36.343+00
FKID253352,12.9791917,77.6454433,,FKN00GL201957,CAR,,"[""NO PARKING""]",[113],2024-01-21 01:54:46+00,,2024-01-21 03:54:58.308757+00,FKDEV00220,FKUSR00220,4.0,Jeevanbheemanagar,False,No Junction,,,,,,
FKID013516,12.972051,77.6578629,"1st Cross Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL12723,CAR,,"[""NO PARKING""]",[113],2024-02-04 03:55:46+00,,2024-02-04 08:20:17.051655+00,FKDEV00579,FKUSR00564,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID082795,12.9782376,77.6383445,"Chinmaya Mission Hospital Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL71417,SCOOTER,,"[""NO PARKING""]",[113],2024-03-01 22:31:46+00,,2024-03-01 22:57:08.631331+00,FKDEV01130,FKUSR01078,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
